"patient1","patient2","patient3","patient4","patient5","patient6","patient7","patient8","patient9","patient10","patient11","patient12","patient13","patient14","patient15","patient16","patient17","patient18","patient19","patient20","patient21","patient22","patient23","patient24","patient25","patient26","patient27","patient28","patient29","patient30","patient31","patient32","patient33","patient34","patient35","patient36","patient37","patient38","patient39","patient40","patient41","patient42","patient43","patient44","patient45","patient46","patient47","patient48","patient49","patient50","patient51","patient52","patient53","patient54","patient55","patient56","patient57","patient58","patient59","patient60","patient61","patient62","patient63","patient64","patient65","patient66","patient67","patient68","patient69","patient70","patient71"
-0.146577621839225,-0.284103105036633,0.0684028901916385,0.185664987663019,-0.0293155243678451,0.0879465731035352,-0.234524194942761,-0.214980512030864,-0.0390873658237934,-0.0390873658237934,0.0139420377442495,0.00977184145594836,1.84061798824538,0.189374480587383,-0.105271485154731,0.412923687728569,0.415206935050456,-0.0977184145594836,0.356804185589433,-0.381101816781986,-0.767755404621071,0.411447366597011,-0.0897507071250813,-0.0450864887915151,0.040572542231912,-0.0781747316475869,1.54487871579599,-0.0586310487356902,3.16190924359684,0.0781747316475869,0.0977184145594836,0.0781747316475869,-0.0293155243678451,-0.11726209747138,0.0809795822402253,-0.0440396976215039,-0.0195436829118967,0.00212879495407077,-0.0488592072797418,-7.19136116087513e-19,0.894059491842224,-0.355918612723879,-1.39358013206059,-0.0586310487356902,-0.0390873658237934,-0.0488592072797418,0.00977184145594836,1.05843560116155,0.0293155243678451,-4.77789025239032,-0.0977184145594836,0.0586310487356902,0.0421086081326211,0.0919243264942916,-0.0241549982984209,0.00977184145594836,0.0879465731035352,0.20551510662633,-0.00977184145594836,1.08102864749888,-0.0734097299709027,-0.0390873658237934,0.0634791750147643,-0.0421886046040921,0.527679438621211,1.08467440161027,0.231389325142722,-0.123975544311853,0.98149106143113,0.2853031970995,-0.0979501539423558
-0.144242791117184,-0.254815219804986,0.0524599955731159,0.200894334242029,-0.0183624700837759,0.0482348350303497,-0.219827525663364,-0.139311772698063,-0.0524623512893424,-0.0457157189655662,0.00649536465292933,0.00424698008496371,1.85348563502883,0.0228414964548454,-0.101885418843406,0.411589988963709,0.419212013370831,-0.0815216060837374,0.355898064377064,-0.376662781526422,-0.769019836027332,0.408031292915918,-0.0838423989465046,-0.0657065693999025,0.0349222645881669,-0.134368301987589,1.55489536475643,-0.0483701407348169,3.15194570120997,0.0851003248727087,0.0730069213902068,0.0871114396338228,-0.0132875610845638,-0.122382278880489,0.076220365220228,-0.0370354624111044,-0.0352482256737535,-0.00448040632886185,-0.0607934925428519,-6.72758357069713e-05,0.919714899445875,-0.35061368187688,-1.39483255399393,-0.027265756813587,-0.00723661224324666,-0.0607589781067784,-0.00103095178913508,1.05623923274131,0.0387432941119101,-4.76761523294822,-0.095650579848725,0.051084473868595,0.0533542547222442,0.0990864757182119,-0.0346062710400217,0.0200760218898197,0.0875558197362999,0.198172951436424,0.00704803891705297,1.15092754930631,-0.0742498301533239,-0.0405658492766691,0.0630610282985093,-0.0677425647576378,0.69928435021701,0.853627728998281,0.222653459152244,-0.09917815759779,0.975620689729566,0.274393307337498,-0.107505231526004
-0.150247662993435,-0.22819849439667,0.0543395407866253,0.211841219927427,-0.0283792424902947,0.0247314864947424,-0.210436757179941,-0.045341359937314,-0.0644194126333159,-0.0558272729390403,-0.00241135160046137,-0.0106151659052229,1.83713712401008,-0.0948148119114205,-0.107754790225076,0.416198442857629,0.423591811442905,-0.071290087037471,0.347863698248853,-0.358438111102176,-0.77064491569118,0.402548358730529,-0.077641568463653,-0.0749617650782287,0.0330767138224358,-0.153922534374901,1.5614613461125,-0.05382197147956,3.14481605641096,0.0506999552929197,0.0674729002229494,0.085721088226596,-0.0114126548329534,-0.0918252130946024,0.0823437005432123,-0.0338886895513006,-0.0376677581325005,-0.00601684607623094,-0.0484200636728232,0.00148028924479737,0.918079878699996,-0.344614435609093,-1.38840002711214,-0.0175908533371857,0.00857389929986179,-0.0500484596921756,-0.0352278751295168,1.04812242338504,0.0368996137496365,-4.7549051399917,-0.105809361649528,0.0426996855959571,0.0656408660130021,0.106845489789814,-0.0215332011095644,0.0151861247874949,0.0894677550109903,0.192246804242865,0.00617462914064828,1.18389626126744,-0.0769642057628187,-0.033802448421753,0.0636283221218494,-0.0829287270373163,0.88869528203225,0.609981575565526,0.221949365102808,-0.0666026131253322,0.961419709161839,0.272560286761522,-0.11692197566295
-0.140838260998545,-0.198172951436424,0.0722998015559267,0.213963414960133,-0.0634122918731095,0.0218754168161613,-0.197469644215116,0.054354130191807,-0.0529483552574729,-0.0566932218269814,0.00505809784876875,-0.0215526934302735,1.77363883004012,-0.167684797893009,-0.0963252803148082,0.421019001637706,0.43180755371217,-0.0504841855996972,0.342991657469758,-0.351306061042206,-0.777447682378217,0.403967964556587,-0.0749914117757252,-0.067972116858454,0.0303447091967108,-0.141379617196153,1.56100934062618,-0.0598942960613415,3.14790114976141,0.00806530538783485,0.0651101224070526,0.0728670826109341,-0.022558270307451,-0.0456389687550205,0.0818362378086467,-0.0377843318246612,-0.0264138900732425,0.00321039360265069,-0.0370434910067661,-0.00288191621253143,0.891778272144753,-0.338988767399363,-1.38239761579744,-0.0364987368244006,0.00750263128147785,-0.0538268841023122,-0.0643949889774755,1.0442189839469,0.0432942904665189,-4.74090663655346,-0.101390566816502,0.0393696999055951,0.0702005236973478,0.10428686544353,-0.0134996220647648,0.00781880515843437,0.104790778633043,0.183658601599445,5.73026169730073e-06,1.18911768879788,-0.0711110353074368,-0.028377896700702,0.0625538446407382,-0.0791032395664733,1.07829353896139,0.39337464771713,0.228661104979838,-0.0476856232507982,0.962358253565095,0.278486571490066,-0.11104942540397
-0.11726209747138,-0.154321833576861,0.0586310487356902,0.195436829118967,-0.107490256015432,0.0390873658237934,-0.156349463295174,0.185664987663019,-0.0390873658237934,-0.0488592072797418,0.0125899346380954,-0.0195436829118967,1.68955966833461,-0.207138405611345,-0.0988538622406034,0.417565756270297,0.434184170405655,-0.0390873658237934,0.332277919059928,-0.361558133870089,-0.776808877294118,0.399435308490224,-0.0769177092598054,-0.0698014672886715,0.0228912967723395,-0.127033938927329,1.5755027304646,-0.0684028901916385,3.12873770285718,-0.00977184145594836,0.0390873658237934,0.0586310487356902,-0.0195436829118967,-0.00977184145594836,0.0741538311366772,-0.0421177696428718,-0.0293155243678451,0.0213457394026347,-0.0390873658237934,-0.00977184145594836,0.827053854662825,-0.332333925092761,-1.37521311550968,-0.0586310487356902,-0.00977184145594836,-0.0781747316475869,-0.0586310487356902,1.04340023271932,0.0586310487356902,-4.72412003052701,-0.0586310487356902,0.0390873658237934,0.0689617890433572,0.110546981993306,-0.0181800082435616,0.00977184145594836,0.127033938927329,0.171574851962673,0.00977184145594836,1.14357820113121,-0.0825784321229225,-0.0293155243678451,0.0603019470202022,-0.0697749871647814,1.26056754781734,0.244296036398709,0.229450400733275,-0.0431177888057181,0.9676777654608,0.282485551731942,-0.110088023029501
-0.111717279646203,-0.103156046554188,0.0337601149529324,0.163512633350361,-0.1202674760416,0.047204608016369,-0.127957158045636,0.357765415114332,-0.0381179676117988,-0.0610938340188956,0.0154670659654729,-0.0183410957887609,1.56891312240934,-0.218524887747447,-0.118947395904357,0.419212013370831,0.434456062185076,-0.0664025705695243,0.320449135943092,-0.381744245654011,-0.779483621381548,0.389983777835691,-0.076220365220228,-0.059344561642007,0.0215932342893512,-0.11085159340253,1.59300563589851,-0.0911776297093826,3.11735653089307,-0.0241117192132816,0.00858186038240376,0.0510921436591426,-0.0052018977353102,0.0698698202109697,0.076220365220228,-0.0605021855720524,-0.0308780219236948,0.0286461975635311,-0.0396872450014536,-0.0019216733297111,0.739632192681628,-0.320125509695157,-1.36434445636544,-0.0831294673616972,-0.0330438653822823,-0.0818136255159843,-0.0553393967362352,1.04304622143618,0.0652680498677042,-4.71981348157917,-0.0230380398636179,0.0299490942348438,0.0838423989465046,0.121952586216196,-0.0180415679549594,0.0190264782533122,0.129086816440843,0.167684797893009,0.0168420323357729,1.0442189839469,-0.0851395037669017,-0.0295865956104517,0.0571343560990823,-0.065224344428315,1.43229503595796,0.15155514743284,0.227181008890381,-0.0480869595306672,0.96799859076921,0.282015350382928,-0.0946757521050805
-0.131653072672333,-0.0361265993854339,0.0266102352255598,0.152039248771405,-0.10508337026704,0.0562390800223444,-0.133788490636244,0.537397500901573,-0.0399774452802619,-0.0803665108067333,0.00700518305315705,-0.0211969587525394,1.41839841114996,-0.208806533668253,-0.170188210712991,0.425071936711509,0.439197703196291,-0.0911457406163379,0.321124610224522,-0.40800291247071,-0.78647894073306,0.388888458985443,-0.0703551946522535,-0.0459801943615223,0.0172156251501225,-0.106909114246112,1.58720547328335,-0.102317411654963,3.12526280336025,-0.0387544249044766,-0.0157695130979867,0.0458660839579551,0.00847128419405757,0.19263640823562,0.0782835030931638,-0.0542290443985088,-0.0293346241917357,0.038129589351056,-0.0384825348417592,-0.0027526774756079,0.659844212135679,-0.306866022650365,-1.35706513397673,-0.0871163736042895,-0.0444152279707786,-0.0711046279404703,-0.0639642264066496,1.04354674032119,0.0809449821485356,-4.72247944264592,-0.0197968554077458,0.034309276728366,0.104314315183006,0.121180219091323,-0.0316931345027869,0.0130849246064617,0.124658838233418,0.171670050613235,0.0268177649661238,0.91833225031159,-0.0956123449387947,-0.0266877527113578,0.0539625641342917,-0.0578616116998628,1.5755545793569,0.0881500633310466,0.229460984449378,-0.0433142904055111,0.97853343294207,0.281277470090188,-0.100327671013879
-0.13268062395674,0.0533542547222442,0.0318217104146508,0.157730474373008,-0.0784858840631771,0.0738259839434767,-0.15282377266714,0.67486278621502,-0.0384546057321744,-0.0908953723388841,6.03692731777743e-05,-0.017874297978859,1.2315107408633,-0.182928883983871,-0.214331261624052,0.427322680863557,0.446528906507093,-0.0842140545773171,0.320125509695157,-0.422909000550981,-0.792691805745695,0.388723841189108,-0.0668970042664321,-0.0478850795227381,0.015488536194537,-0.104855501427636,1.58184648183535,-0.0943159231319291,3.13265680273423,-0.0540809706712395,-0.0350729162745058,0.0523754645841288,0.00671640443929995,0.350617039686418,0.0686266207617498,-0.0205478758974366,-0.0462045104521114,0.0383051096551655,-0.0393142501934383,-0.0119333117754652,0.59451887294758,-0.303674788081469,-1.35169313786926,-0.0749089546787871,-0.0335712656741142,-0.0681056666755537,-0.0517001865565714,1.0442189839469,0.105764080817518,-4.72566258773921,-0.017256202401016,0.0383201231642192,0.105693561522471,0.128760048206239,-0.0289955437297447,-0.00661942552127959,0.128812523373648,0.185195678663482,0.02616205195742,0.757525974197378,-0.124031353504459,-0.0148321159781066,0.0516095399475205,-0.0371842957027719,1.66499579336171,0.0657130150565088,0.228661104979838,-0.0473897661332195,0.986614665529293,0.284431964847403,-0.0913405976970321
-0.107490256015432,0.148273835897895,0.0390873658237934,0.146577621839225,-0.0586310487356902,0.0781747316475869,-0.166121304751122,0.77197547501992,-0.0390873658237934,-0.0977184145594836,-0.00734232369344669,-0.0195436829118967,1.01740808261236,-0.149353743010697,-0.240595902859641,0.425897572143794,0.449885793533221,-0.0879465731035352,0.307529702088374,-0.429961024061728,-0.798843862069187,0.382519312086401,-0.0701364346536846,-0.0313550901291726,0.0108674139923882,-0.0781747316475869,1.583625809696,-0.0879465731035352,3.14473792998905,-0.0586310487356902,-0.0488592072797418,0.0586310487356902,-0.00977184145594836,0.53745128007716,0.058122836228686,0.00501149581681428,-0.0586310487356902,0.0347400444174633,-0.0390873658237934,-0.00977184145594836,0.559606927184757,-0.304132516842211,-1.34639344890887,-0.0781747316475869,-0.0195436829118967,-0.0684028901916385,-0.0293155243678451,1.04317008915602,0.127033938927329,-4.71720117418363,-0.00977184145594836,0.0293155243678451,0.110153665342059,0.138452750224631,-0.0273901791223481,-0.0195436829118967,0.136805780383277,0.204800425878302,0.00977184145594836,0.582920881032691,-0.115213779059152,-0.00977184145594836,0.0506866381939057,-0.0201208422332988,1.71007225479096,0.0684028901916385,0.222228890781255,-0.0515357056184318,0.992784216592495,0.292249861842002,-0.102824294147463
-0.0970783617045917,0.259114399185518,0.0343925522812922,0.116774489367919,-0.058752478624806,0.0591030615214201,-0.16747168027345,0.860733795387529,-0.0401983937321594,-0.0921985474794808,-0.0117364517340075,-0.0346101838281474,0.790331917508403,-0.112982197177396,-0.275541427492794,0.426834037777954,0.449700148275938,-0.100694149586986,0.305403684489594,-0.439027508655749,-0.798778742251532,0.377754360071086,-0.076220365220228,-0.0466806254925018,0.00660674282564831,-0.0466724795464985,1.57013956267715,-0.0868491625153207,3.17128588025429,-0.0369862269977367,-0.0582367735001855,0.0561651365859182,-0.00776245676441819,0.709196931403474,0.0533542547222442,0.00785933036833109,-0.056364025353656,0.0288817952357369,-0.0385832368849997,-0.00277717086524495,0.594558441771637,-0.29725943647379,-1.34147838314407,-0.0813057769496193,-0.0192633173563863,-0.0734774222694333,-0.0209503690646274,1.04384372247248,0.151456800804311,-4.70782398273457,-0.014703242996448,0.0236176718157406,0.121952586216196,0.129574619942472,-0.0174488837332417,-0.020490686384925,0.156970156843002,0.228661104979838,0.0197823069608519,0.419212013370831,-0.115271753962857,-0.0247886009660848,0.0511154994919284,-0.0199334006849804,1.7346616224729,0.0502297129217842,0.22014419488675,-0.0353929595533671,0.998486837504167,0.29725943647379,-0.113183228860033
-0.0967538049360013,0.398818007520617,0.0174255799705418,0.0963375318454312,-0.0516600647165426,0.0291225888835557,-0.159028148188422,0.9427508815604,-0.034404662870375,-0.0798496582376159,-0.00604585712557584,-0.0421865273753472,0.588935163076744,-0.068716988275678,-0.271414718143511,0.431867722995102,0.449268647082014,-0.07914582211186,0.315088580715331,-0.434178400070455,-0.801707143632359,0.370086821370852,-0.0864272801959864,-0.0482069162585202,0.00511194231073435,-0.0315509592188137,1.55816149902829,-0.09256844586323,3.20014954008871,-0.021076139097876,-0.0545168763245034,0.06953651075859,0.0190375799642345,0.865578411335004,0.0477210222523675,-0.0122600850517466,-0.0695775967446671,0.01782149994984,-0.041855020711739,0.00389543206229289,0.69261072256528,-0.289498843757474,-1.32876193849215,-0.0680762569060943,-0.016399447298846,-0.0941973393282016,-0.0150592469491484,1.04206467325223,0.15458137190527,-4.70703313816771,-0.0342855827269913,0.00490831186026602,0.116837682880408,0.122169589756244,-0.00811683963217697,-0.0204151291232996,0.18068557043706,0.257644964442874,0.0457139686562126,0.264355010519861,-0.0945174474795108,-0.0314349659444889,0.050950998406428,-0.00428225079759469,1.74240051077596,0.013912391137975,0.221557061143362,0.0103676688772849,0.986365789336735,0.291869231300775,-0.118308681324421
-0.0806885062786102,0.541164590267873,0.00937046991335109,0.101419873436621,-0.0337407343582944,0.0191233420478016,-0.139832051478803,1.02750708777681,-0.0278497526131275,-0.0804532090688434,-0.00600375786667436,-0.0372143935697639,0.420170202237898,-0.0228661104979838,-0.238005885148261,0.438280349765897,0.449636694579981,-0.0527582653575165,0.312503485288035,-0.431149312212748,-0.807935929113174,0.365857767967741,-0.101111059709676,-0.0358280638344895,-0.00032218796340211,-0.0310689690237771,1.57387132591702,-0.0983155133299657,3.22412139383264,-0.0183194608867664,-0.0483396207265754,0.0788003426536144,0.0275956235613177,0.994126070776428,0.0435192353376161,-0.0182246774712412,-0.0774190447435283,0.000519141718440613,-0.0530360550913132,-0.00535666123455081,0.838424026741663,-0.294265600598857,-1.32186383397221,-0.0553537487184654,-0.00657815150498927,-0.128008113115287,-0.0082493131680984,1.03659695953978,0.127177295929095,-4.71041853892497,-0.0740710069076052,-0.0133751289570463,0.115063603570707,0.120091937034572,-0.0194251286496852,-0.0360487150595432,0.184728488497327,0.280481182783431,0.0452155960202369,0.153292001039149,-0.0904429832967684,-0.0303067484041951,0.0537846316751573,0.00891867520259872,1.73534518063895,-0.0219616775502281,0.228661104979838,0.0702177094097585,0.980379975762616,0.287122814920257,-0.112717846513419
-0.0586310487356902,0.680343899741009,0.0195436829118967,0.107490256015432,-0.0293155243678451,0.0195436829118967,-0.136805780383277,1.14330545034596,-0.0293155243678451,-0.0977184145594836,-0.000447321673092664,-0.0390873658237934,0.279118743239055,0.0120989919073063,-0.177748287870319,0.442716139530713,0.448558543243758,-0.0488592072797418,0.304304604979219,-0.449504706973625,-0.801574282243344,0.372021033961047,-0.107175032494053,-0.0394101859932862,0.000177741355355447,-0.0488592072797418,1.58538907674214,-0.0879465731035352,3.22998840742286,-0.00977184145594836,-0.0586310487356902,0.0781747316475869,9.48360534167387e-20,1.04558703578647,0.0478748118396476,-0.0235737829976697,-0.0586310487356902,-0.0114807795730993,-0.0586310487356902,-0.0195436829118967,1.0408305914605,-0.310158880274638,-1.32779041247627,-0.0488592072797418,1.0141549721056e-19,-0.136805780383277,-0.00977184145594836,1.03460547524166,0.11726209747138,-4.69595853793918,-0.11726209747138,-0.00977184145594836,0.124537178068766,0.110645695722474,-0.0209793474045147,-0.0488592072797418,0.185664987663019,0.292632477125349,0.0293155243678451,0.0865756150141228,-0.0807633079982599,-0.0488592072797418,0.0559591577696967,0.00483572090750151,1.71007225479096,-0.0488592072797418,0.240908652297057,0.092067929370825,0.981483196882396,0.291056505199375,-0.105604897392365
-0.0488975791393201,0.836303598323239,0.0230467373219292,0.088332462692788,-0.0357440725589042,-0.00154500920386389,-0.159326801038743,1.27787015097313,-0.0308272975065957,-0.114346791553094,0.0100570917873515,-0.053444652852471,0.168694855470734,0.0431283639509863,-0.11676655265011,0.442078123868815,0.442078123868815,-0.024777044649323,0.309101585316142,-0.460001843574279,-0.80074048788259,0.37033077902482,-0.106708509444488,-0.0305828482152335,-0.00826016086263162,-0.0903975162188356,1.58538361149139,-0.0712142589692712,3.2227253335548,-0.0138525103717288,-0.0633288824082007,0.0939088748567929,-0.0211009553511201,1.00760431759264,0.0533542547222442,-0.0357546014743716,-0.0423965500943759,0.00621122413232696,-0.0449731114304942,-0.0129742971209903,1.28788221356202,-0.320125509695157,-1.33385635873695,-0.0407930712262037,0.00729847895987052,-0.114004253371062,-0.0107445432491123,1.0374598890883,0.122862280129953,-4.68636900680297,-0.123587932613807,-0.00868217921915054,0.121952586216196,0.106708509444488,-0.0209112318729707,-0.041464244286586,0.206956307163519,0.29725943647379,0.0326251478898008,0.038110182610114,-0.0671540180818295,-0.067870152619166,0.0614601266991562,-0.0154553131458999,1.66645339021345,-0.0585354940848254,0.246904294407686,0.101333918501742,0.96799859076921,0.289637393428359,-0.109380753545962
-0.04969268424361,0.983021204109303,0.0110289588688395,0.057385764787834,-0.0478094892878037,-0.0175289242624832,-0.174519980932519,1.38908726718311,-0.0238046030242826,-0.120515270683101,0.0122622660831602,-0.0636677819721865,0.0911807314751091,0.0677646197359742,-0.0868940609005343,0.440230293945744,0.434753200708773,0.0204533484856639,0.311558834336089,-0.453662798840344,-0.810482721118611,0.365031700920085,-0.112134094464069,-0.0330864060564394,-0.0151197780153985,-0.143584485997969,1.59966894980083,-0.0671975919506105,3.20912153807066,-0.0297030611488389,-0.0429281380706361,0.0934813370021613,-0.0057244354987601,0.895056166502403,0.0534231090259451,-0.0386892453828844,-0.0326670638134913,0.0185029462796966,-0.0306960066931818,-0.00806768046169764,1.5501918321532,-0.319465393893349,-1.32796357640718,-0.0406465314182222,0.0119295809287364,-0.099391080787789,-0.00820969671691739,1.03349989325478,0.0919309538348732,-4.69438692291343,-0.100754777522414,-0.0102577040529304,0.119489062470418,0.117538801269872,-0.020740896394554,-0.0388037018906714,0.221457558183346,0.292226455624245,0.0529780496197381,0.0121801684646073,-0.0797494156714488,-0.0605480289068589,0.0672923293213291,-0.0241403682521487,1.62100481719919,-0.059005771669689,0.255058885893657,0.101718437160611,0.962549709760296,0.277415994249401,-0.103100338929267
-0.0476780332519697,1.11281735271747,0.0125122565347833,0.0313345460304995,-0.0641053223321026,-0.00218596874522799,-0.194664359106364,1.45042896475358,-0.019736649581459,-0.132848964702194,0.0112766342283642,-0.0538225414630915,0.0246529744331925,0.0838423989465046,-0.0668413556309187,0.448248580808228,0.434818604008247,0.042964871001781,0.304881460880912,-0.448178891226571,-0.815557878967062,0.373479792374864,-0.115857175672829,-0.0492381052474373,-0.021240252748552,-0.188123872117236,1.61761534223492,-0.0686201987033173,3.20125532061127,-0.0247686599877463,-0.0263338736891451,0.0707272974611643,0.0132738438207889,0.734288504203457,0.0534203365175933,-0.0237180593108872,-0.0308941243789116,0.0351591666031685,-0.0305826626285739,-0.00996088908406493,1.79880059310375,-0.323217710740734,-1.32175530458777,-0.0534524529892614,0.00818442553148511,-0.0774544445615881,-0.0117549136794623,1.02897493513266,0.0441776596137085,-4.69517449011072,-0.0838416445710061,-0.0116012351860567,0.127957132059097,0.125474630355245,-0.0122714290161274,-0.0373645798324419,0.210106355375171,0.2846628944605,0.0564829916840018,-0.00130374404544471,-0.0656994997904738,-0.0448891414771168,0.0718023245633014,-0.0174682430304737,1.55668643975879,-0.0595228276009101,0.266771282930375,0.0762275385171392,0.980600577108285,0.272046002915913,-0.0885043605513392
-0.0488592072797418,1.24592735620258,0.0195436829118967,0.0195436829118967,-0.0781747316475869,0.0195436829118967,-0.224752353486812,1.44623253548036,-0.0293155243678451,-0.156349463295174,0.0102779206464829,-0.0488592072797418,-0.052091920845068,0.101316981392964,-0.0624509426755673,0.460478109757444,0.432434642833753,0.0390873658237934,0.303951851571327,-0.449504706973625,-0.815222931497774,0.376033907735099,-0.112798890820989,-0.0552566980792646,-0.0314171239571295,-0.195436829118967,1.62354925596426,-0.0684028901916385,3.19386174238249,-0.00977184145594836,-0.0293155243678451,0.0586310487356902,-4.24311424769014e-19,0.547223121533108,0.052911912300804,-0.0268435093818672,-0.0488592072797418,0.0406039890207178,-0.0390873658237934,-0.00977184145594836,2.0142788885252,-0.328591789059055,-1.32830665403188,-0.0586310487356902,0.00977184145594836,-0.0390873658237934,-0.0195436829118967,1.02876817282592,0.00977184145594836,-4.67761120572439,-0.0781747316475869,-0.0293155243678451,0.127827824837927,0.119848354088842,-0.0158305523815314,-0.0293155243678451,0.214980512030864,0.280646030831719,0.0390873658237934,-0.0104244878939612,-0.0569320949249348,-0.0488592072797418,0.0725566717000857,-0.0207887565801555,1.44623253548036,-0.0684028901916385,0.267169663500573,0.0525223570102239,0.991418197159498,0.27520449634486,-0.0776313808065248
-0.0567735208749738,1.35616210950757,0.0118743737425919,0.0260618054566189,-0.0863221968155408,0.0282719908310375,-0.222671718313774,1.36965100760392,-0.0272064156755498,-0.167214733259326,0.0177929040224398,-0.0643380905322137,-0.123905469782072,0.113367533998704,-0.070855222681514,0.464944234366799,0.426834037777954,0.0147209948588739,0.3033758691962,-0.44456452982884,-0.81395532998751,0.366328324928405,-0.106708509444488,-0.0485928797540033,-0.0415547548853961,-0.141145931985903,1.63111575793412,-0.0630276898214867,3.18264082659118,-0.0148156736393114,-0.0299329578721517,0.0458930610921284,-0.0192096693498678,0.359125039503984,0.0533542547222442,-0.0494239060648499,-0.059856535463527,0.0499955438391416,-0.0534342428603393,-0.0175923194981718,2.20215069389148,-0.327747571378896,-1.33385635873695,-0.0512081615556099,0.0186484418765252,-0.0274456885344612,-0.0274299916226978,1.02427785799805,-0.0375110893007892,-4.67899769335207,-0.0775664308462847,-0.0415147538973599,0.121952586216196,0.129574619942472,-0.017160723088775,-0.0296231722834346,0.246717486734712,0.274393307337498,0.0349936574490918,-0.0152440732770245,-0.0504906132105539,-0.0648724019246487,0.0701643126619724,-0.0185741302930006,1.30230908429866,-0.0908395865496333,0.266338412202985,0.0237988635337192,0.990864738543811,0.274393307337498,-0.0717728116727274
-0.0610691307425764,1.43401756322322,0.00964653064038426,0.0320189765948067,-0.0915696959419267,0.0303205670552936,-0.19812187409142,1.2257108171976,-0.000184931678939972,-0.160306299076155,0.00934418621328115,-0.069822239977745,-0.180338034018794,0.113918161879709,-0.106617852075253,0.464087425948035,0.426881022981104,-0.0378312610116793,0.292738844935254,-0.427062958434247,-0.816401063252017,0.368317323559458,-0.0997587965382705,-0.0507115005571235,-0.0496764733371138,-0.0133338329839931,1.63251110348622,-0.0491804752990897,3.17399430118496,-0.0271863233589264,-0.0335070618708507,0.0238474208219827,-0.0133137561444809,0.205494250784148,0.0587917966462391,-0.0620297362061753,-0.0550523244163799,0.0471765741048105,-0.068721170011051,-0.0175800723883937,2.33726605415316,-0.322756965607836,-1.32606617532413,-0.0455847929542926,0.0136741396054327,-0.0314344103654009,-0.0285032550629802,1.01972551938998,-0.107096858909692,-4.68308846899195,-0.0789665504969145,-0.0283797355001214,0.127172993857724,0.15063289922618,-0.0296781060759351,-0.0246734812512966,0.252282133740652,0.262795386111423,0.0480280630630808,-0.0312028099355238,-0.067989003361597,-0.0701806989194261,0.0685710868361743,-0.020552412415121,1.14108507372829,-0.10575723926908,0.264621088125538,-0.00143758505130609,0.995670638428904,0.273231202529384,-0.0671862820512864
-0.0751180041131653,1.5091632183137,0.00785615721181215,0.0268716192935395,-0.10064750357864,0.027064306364658,-0.180487268708216,1.01965872470399,0.00802318578878641,-0.155720602305473,-0.000155707255726909,-0.0694208051925059,-0.217409515127015,0.114330552489919,-0.148858034587802,0.467258813699375,0.421446980888875,-0.0953357100968976,0.282015350382928,-0.419225761309023,-0.823179977927418,0.381101816781986,-0.101210672576217,-0.0747004963574063,-0.059773378822216,0.193972748379224,1.61952724303554,-0.0539043241768629,3.1783892473899,-0.0281453355084132,-0.0588313329814669,0.00433950839537988,-0.0115667791470925,0.094647866331451,0.0644409318224076,-0.0676574090466048,-0.062949693938689,0.054662163716776,-0.0853307895871351,-0.00591859959255536,2.37807549179032,-0.312185089228237,-1.32973454653263,-0.0317085865701945,-0.00733575880017564,-0.0293879301883492,-0.0130597373067055,1.0213528361723,-0.20168985136597,-4.67993044129648,-0.0772971976941171,-0.0175810394403458,0.129039024022593,0.147352007402103,-0.0240632296010228,-0.0195377580218222,0.224591636188535,0.253372651989802,0.0457766849535404,-0.0516686788884257,-0.0901463215516396,-0.0676780802984936,0.0632241824472353,-0.0151132280880752,0.966777988877541,-0.108329044051975,0.251527196839514,-0.0145140282943121,0.998776283208925,0.276054159409687,-0.0765005031548938
-0.0977184145594836,1.57474827385926,7.4704693590552e-19,0.0195436829118967,-0.0977184145594836,0.00977184145594836,-0.166121304751122,0.781747316475869,-0.00977184145594836,-0.156349463295174,-0.00817418816037311,-0.0781747316475869,-0.241770323921925,0.119478374621626,-0.169060995096881,0.474781905861336,0.405875622672945,-0.127033938927329,0.27591988552523,-0.420189182605779,-0.827730098460704,0.382797430569545,-0.109884890663347,-0.0842551649077005,-0.0698692963959852,0.439732865517676,1.60076373805888,-0.0781747316475869,3.17745923081176,-0.0195436829118967,-0.0781747316475869,6.13547711420126e-19,-0.0195436829118967,0.0293155243678451,0.0715601411091557,-0.0555880903806814,-0.0684028901916385,0.0506531296243504,-0.127033938927329,5.90913551344593e-19,2.30941267304883,-0.30196891889406,-1.34489810724461,0.00977184145594836,-0.0195436829118967,-0.0488592072797418,-2.62674369052157e-19,1.0205349565921,-0.332242609502244,-4.68149112794103,-0.0781747316475869,-0.00977184145594836,0.118369774376655,0.147628912706775,-0.0264141886778793,-0.0293155243678451,0.214980512030864,0.251290336442429,0.0390873658237934,-0.0654342891598174,-0.08534814830019,-0.0684028901916385,0.0533808013900974,-0.00770228379632463,0.801290999387765,-0.11726209747138,0.233963119646513,-0.0260222950869619,0.997341938618463,0.271129646849696,-0.0805821314578607
